tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,x,y,z,mx,my,mz
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",45.1888,0,90,0,41.9608,34,112,7.9222,17.16,1283.5,45,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",45.374,0,89,0,41.9608,34,108,10.8323,12.55,1302,45,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",45.374,0,89,0,3.5294,34,104,8.2255,16.16,1290.5,44,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",43.1516,0,89,0,6.6667,34,104,10.4172,12.47,1250.5,43,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",42.2256,0,89,0,33.7255,34,102,13.8973,9.13,1241,42,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",42.0404,0,89,0,32.9412,34,100,13.78,8.55,1160.5,39,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",40.744,0,89,0,31.7647,34,100,13.9596,8.44,1141.5,39,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",39.6328,0,89,0,32.9412,34,100,14.0094,8.41,1139.5,39,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",40.0032,0,89,0,31.3725,34,100,13.8774,8.49,1130,39,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",39.6328,0,89,0,32.1569,34,100,13.5216,8.49,1127.5,38,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",40.1884,0,89,0,31.3725,33,100,13.6502,8.41,1119.5,38,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",40.3736,0,89,0,34.1176,33,100,13.4739,8.52,1119.5,38,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",39.6328,0,89,0,34.1176,33,100,13.3022,8.63,1102.5,38,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",38.892,0,89,0,31.7647,33,100,12.8185,8.72,1089,37,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",38.5216,0,89,0,32.1569,33,100,12.9521,8.63,1088,37,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",38.5216,0,89,0,30.5882,33,100,13.0733,8.55,1071.5,37,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",37.7808,0,89,0,30.5882,33,100,12.4435,8.74,1063,36,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",37.2252,0,90,0,30.1961,33,100,12.3234,8.58,1040.5,35,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",37.04,0,90,0,29.4118,33,100,11.9713,8.58,1015.5,34,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",35.5584,0,90,0,29.4118,32,100,12.0112,8.3,957.5,33,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",34.0768,0,90,0,17.2549,32,99,10.1913,8.3,969.5,28,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",31.6692,0,90,0,16.8627,32,99,10.3282,8.19,881.5,28,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",28.706,0,90,0,19.6078,32,99,9.203,7.55,881.5,23,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",24.2612,0,90,0,19.6078,32,99,6.8751,7.47,896,17,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",20.5572,0,90,0,18.0392,32,99,3.9031,7.74,901,10,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",16.2976,0,90,0,19.2157,32,99,2.7716,7.63,900,7,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",11.6676,0,90,0,18.8235,32,99,2.0221,7.47,899.5,5,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",7.0376,0,90,0,18.4314,32,99,0.8067,7.49,900.5,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",4.2596,0,90,0,18.0392,32,99,0.8035,7.52,900.5,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.3336,0,90,0,30.1961,32,99,0.4536,6.66,709,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.3336,0,90,0,47.451,32,99,0.6804,8.88,887,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.1484,0,90,0,39.2157,32,99,0.6804,8.88,912,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.1484,0,90,0,42.7451,32,100,0.7227,8.36,865.5,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.704,0,90,0,46.6667,32,100,0.4077,7.41,865.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,90,0,46.6667,32,99,0.4496,6.72,744.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,90,0,51.7647,33,99,0.9338,6.47,732.5,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,90,0,85.8824,33,101,0.6476,9.33,804,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.3336,0,90,0,66.2745,33,103,1.2231,9.88,909.5,4,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",4.2596,0,91,0,12.1569,33,101,0.6347,9.52,1065,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.704,0,90,0,7.0588,32,101,0.3873,7.8,917,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.4076,0,90,0,19.6078,32,99,0,5.97,756.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,19.6078,32,98,0,6.05,749.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,20,32,98,0,6.05,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,20.7843,32,98,0,6.13,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,39.2157,32,98,0,6.36,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,39.2157,32,99,0,7.61,665.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,25.8824,32,101,0.2659,11.36,1005.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,89.8039,32,101,1.1878,7.63,783.5,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,91,0,29.8039,32,102,1.9581,10.8,1131.5,7,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",6.2968,0,91,0,0,32,104,3.4797,9.55,699.5,11,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",8.7044,0,91,0,85.8824,32,104,3.455,13.99,1036.5,16,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",12.7788,0,91,0,44.3137,32,110,3.4453,16.66,1217.5,19,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",16.2976,0,91,0,21.9608,32,111,5.6054,10.24,1264.5,19,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",19.8164,0,91,0,1.9608,32,102,5.3104,10.24,1180.5,18,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",19.6312,0,91,0,23.1373,32,103,3.722,14.61,1120.5,18,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",19.0756,0,91,0,1.1765,32,105,3.5492,14.47,1120.5,17,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",18.52,0,91,0,1.1765,32,103,3.7679,13.63,1071.5,17,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",17.9644,0,91,0,13.3333,32,102,3.751,10.47,868.5,13,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:49,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",14.0752,0,91,0,17.6471,32,100,2.9013,8.33,891,8,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",9.8156,0,91,0,18.0392,32,99,1.9024,7.94,903,5,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",6.482,0,90,0,60.7843,32,101,1.409,10.72,794.5,5,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",5.3708,0,90,0,68.6275,32,101,2.1656,11.16,1030,8,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",7.408,0,90,0,66.2745,32,104,3.4294,9.69,836.5,11,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",9.6304,0,90,0,13.3333,33,101,3.3198,8.19,965,9,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",11.2972,0,90,0,19.6078,32,100,2.5821,8.19,911.5,7,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",9.6304,0,90,0,85.8824,33,99,2.9869,7.08,767,7,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",9.4452,0,90,0,80.7843,33,103,2.5776,11.72,767,10,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",11.2972,0,90,0,80.7843,33,113,2.4806,17.05,1245,14,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",14.0752,0,90,0,9.8039,33,105,4.4304,10.91,1047.5,16,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",15.742,0,90,0,16.8627,33,102,4.0605,11.16,970,15,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",16.2976,0,90,0,16.0784,33,100,5.6242,7.52,930.5,14,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",15.0012,0,90,0,34.5098,33,99,5.2011,6.97,869.5,12,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",14.2604,0,90,0,31.3725,33,99,5.4999,7.69,892,14,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",14.2604,0,90,0,48.2353,33,99,5.0987,7.11,856.5,12,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:50,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",14.6308,0,90,0,54.1176,33,99,4.3647,9.69,918,14,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
