,timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
1642,54:13.0,11,02900188046802ec4001ec4001ef3f01f03d02ee3d02ef3c01ef3d02ef3d01ee3f00ed4002ef3d01ee3f01ef3e01ee4002ef3d01ee3f03ec3f01ef3f01ee3e02ee3e03ec4103ee4001f03d01ee3f02ef3d,0,0,,,0,,,0,0,0,0,,0,1
1643,54:14.0,11,02800188047001ee4101ee4101ee3d02ef3d02ef3d01ee3f01ef3e01ef3e01ef3e01ef3c01ef3f00ee4001ee3f01ef3e02ee3d01ee3d01ee3f01ef3c01ee4101ee3f02ef3f01ee3f03ee3e03ef3c02ee3e,0,0,,,0,,,0,0,0,0,,0,1
1644,54:15.0,11,02d001b8046802f03d01ef3c01ee4001ef3f01ee4001ed4002ef4100ee3f01ee3e02ee3f01ee4100ee3d03ee3f02ed3e01ee3e02ef3e01ef3f02ee3f01ef3e02f03e01ef3f02ef3c01ee4102ec3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1645,54:16.0,11,02c0017004a002ef3f02ee3f01ee3f01ee4102ee3e01ee3f01ee4002ee3e03ee3e01ef3d02ee3e01ee3e02ee3e01ee3e01ee3f01ee4002ef3f01ef3e03ed4101ee3f02ee3e01ef3d01ed4102ee3f01ef3d,0,0,,,0,,,0,0,0,0,,0,1
1646,54:17.0,11,02b001c8045000ed3f02ed3f01ee4201ef3e01ef3e02ee3e01ef3f02ef3e02ee4102ef3e01ef4002ef3f02ef3e01ee4201ee3e02ee4001ee3f01ef3f02ee3f01ec4001ef3f01ef3f01ef3f02ee3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1647,54:18.0,11,02d8019004a801f03d01ee4201ee4002ed4101ef3e01ee3e01ee4001ef3f01ee4001ee3f01ed4002ef4002ed3e01ee4102ef3f02ef3f01ee3d02f03e02ee4002ef3d02ee3f02ef3d01ef3e01ee4001f03e,0,0,,,0,,,0,0,0,0,,0,1
1648,54:19.0,11,02a80198049001ee4001ee4001ef3c02ed3c01ee4002ed3f01ef3e02ee4001ed3f00ef3d01ed4102ef3d01ef3e01ee3f02ee3f02ee3f01ef3e01ee3f02ed4001ee3f00ef4002ec4002ef3e01ef3e02ed40,0,0,,,0,,,0,0,0,0,,0,1
1649,54:20.0,11,02700180046001ee3f01ef3e02ef3e01ef3e02ee3f00ef3e02ed3f01ef3f01ee3e01ef3d02ee4001ee3e02ef3f02ee3e01ee3f02ef3e02ef3d01ef3e02ef3f02ee3e02ee3d01ee3f02ed4101ee4001ee42,0,0,,,0,,,0,0,0,0,,0,1
1650,54:21.0,11,02b801c0046801ed3f02ee3f02ef3e01ee4002ee4001ee4102ee3e01ef3f01ee3f02ef3f02ef3f03f03d02ef4001ee3f02ef3f01ee4102ef3f02ee4201ef4001ee4202ef3e02ee3e01ee3e02ef3d02ee3e,0,0,,,0,,,0,0,0,0,,0,1
1651,54:22.0,11,02b001a0043001ee3e01ee3e01ed4202ef3e01ed4002ef3d01ee4001ef3f01ee4002ee3f01ef4001ef3f01ee3e01ed4001ef3f03ef3d00ef3f01ef3e00ef3e01ee3f01ef3d01ee4101ee4101ef3d01ef3e,0,0,,,0,,,0,0,0,0,,0,1
1652,54:23.0,11,02d80198043802ee3e01ee3e02ed4001ee3f02ee3e02ef3f01ee4001ef3e02ef4002ee4002ee3e01ef3d01ef3f02ee4001ef3d03ee3e01ee4101ef3f01ef3e01ee3f01ee4002ee3e01ee4202ed3e01ee3e,0,0,,,0,,,0,0,0,0,,0,1
1653,54:24.0,11,02700170046803ee3f02ef3e02ef3e01ee4102ee3f02ef3e01ef3e01ef3e01ee4002ee3e01ef3e00ef3d01ee3f01ee3f02ed4102ed3f02ee3f01ee3e01ef3f01ef3d02ef3f02ee3f00ee4002ed4201ee3e,0,0,,,0,,,0,0,0,0,,0,1
1654,54:25.0,11,02a00190041801ee3e02ee3e01ee4001ef3f02ee3e02ef3d01ef3e03ee4101ef3e01f03e01ed4102ef3d01ef3e00ee4002ef4002f03d01ef3f02ee4002ef3f02ee3f03ef3f02ef3f02ef3e02ed3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1655,54:26.0,11,02d001b0045002ee4001ee3e01ee4002ef3e03ef3f01ef3f01f03f01ef3f01ee4003ee3f01ed3f01ef4101ed4000ef3f02ee4001ee4003ee3e01ee3d02ee3f01ef3e02ef4001ef3f00ef3e01ef3f00ee3e,0,0,,,0,,,0,0,0,0,,0,1
1656,54:27.0,11,02d801a003f002ee3f02ef3f01ee3f02ef3e03ed3f01ee3f01ee4102ee3f01ef3d02ed4202ef3e01ef3e02ef3e01ee3f00ee4002ef3f01ef4001ef4000ee3f01ef3e00ee3f01ef3e02ef3f02ef3e01ee3f,0,0,,,0,,,0,0,0,0,,0,1
1657,54:28.0,11,028001a0047802ef3e02ef3d02ee4002ed4002ee4001ef4001ef4001ef3f02ee3e02ef3e00ee3d02ed4103ef3e02f03e01ef3d01ef3f00ee4201ee4101ee3e01ee4202ee3e01ed4201ee4102ef3c01ef3e,0,0,,,0,,,0,0,0,0,,0,1
1658,54:29.0,11,02a00188045801ee4002ee4001ee3f01ef3d02ef3f02ee3f02ef3f00ee4001ee4102ee3f02ef4001ef3f02ef3d02ef3f01ee3d03ee3e02ef3e02ee3e01ef3f01ef4102ee3e00ee3e02ed4101ef4002ee3f,0,0,,,0,,,0,0,0,0,,0,1
1659,54:30.0,11,028001b8044802ee4001ee3e01ee3f02ee4001ef3f02ef3f01ef3e01ef3d01ed4201ee3e02ee3f01ef3e02ef3d02ee3f02ef3b01ef3d00ed4001ef3f01ee4101ef3d01ee3e01ee4202ef3e01ee3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1660,54:31.0,11,027801a0044003ef3f02ee3f01ef3e02ee4001ef3e01ee4101ef3e02ef3f01ef3d02ed4102ef3e01f03f02f03e02ee4002ee3f01ee4100ee3f01ef3e01ee3e01ee3f01f03d01ef3e02ee4001ef3d02ef3d,0,0,,,0,,,0,0,0,0,,0,1
1661,54:32.0,11,02980160047801ef3f01ef4001ee4102ef3e01ee4102ef3f01ef3c02ef3f02ef3e02ee4002ef3e01ee4001ef3d01ef4002ee3e02f03d02ee4002ee3e01ee3c01ef3e00ee4002ed4201ef3f02f03e01ef3e,0,0,,,0,,,0,0,0,0,,0,1
1662,54:33.0,11,02800180048003ef3d02ef3e01ef3e02ee3d02ef3e02ef3e01ee4102ef3e01ef3f00ee3f01ee3e02ef3e02ee4001ee4001ef3e02f03d02ec4101ef4002ee3e01ee3e01ee3e01ef3f02ed3e02ee3e02ee3f,0,0,,,0,,,0,0,0,0,,0,1
1663,54:34.0,11,02c80168047001ef4101ee3f02ee4002ef3d01ee3f01ee3f01ee4001ee4102f13d01ee3f02ee4002ee3f02ef3f02ef3d03ed3f01ef3d02ee4402ee4000ed3f01ee4002ee3f02ef3e01ee3f01ee4002ef3e,0,0,,,0,,,0,0,0,0,,0,1
1664,54:35.0,11,02900180046001ef3e00ef3f02ee3f01ee3e01ef3f02ef3e02ef3e02ef3d02ef3e01ef3e02ee3f02ee3e01ef3f02ee3e02ee3f01ef3e02ee4002ee3e02ef3f01ef4001ef3c01ee3f01ee3f01ee3f00ee40,0,0,,,0,,,0,0,0,0,,0,1
1665,54:36.0,11,02880190047001ee4002ef3e02f03e01ed4102ef3e02ee4102ee4001ed4100ee4001ed3f01ef3d01ef3e00ee3e01ef3d00ee4201ef3d02ed4102ec4001ed4101ed4202ee4102ee3e00ef3d02ee3d01ee40,0,0,,,0,,,0,0,0,0,,0,1
1666,54:37.0,11,02680180046002ef3f01ee3e01ee4001f03d00ed4002ef3e01ef3f02ef3f00ee3e01ef3c02ef3e01ee3e01ee3e01ee3f01ee4001ee4102ef3f01ee3e01ee4001ee4103ed3e02ed3f01ef3e02ed3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1667,54:38.0,11,02800160045801ef3e01ee3d01ef3f01ef3d00ef3f01ee3f01ee3e01ee3e03f03d02ef3d02ef3d01ee3e01ef3f02ef3e02ee3f02ee4002ed3f02ee3e02ef3f01ef3f01ee3e02ef4002ef3f01ef3d01ef3d,0,0,,,0,,,0,0,0,0,,0,1
1668,54:39.0,11,02700198047000ed4001ef3d01ee3e01ee3f01ee4101ed4102ed3f02ef3e02f03d01ed3f02ef3e02ee3e01ee4102ee3e01ee3f02ee3f01ee3d02ef3d02ef4001ee4001ed3e01ef3e01ed4202ef3e02ef3e,0,0,,,0,,,0,0,0,0,,0,1
1669,54:40.0,11,02780188044002ee4001ef3e02ee3e01ed4201ee4001ed4003ef3e01ef3e02ed3e01ee4002ef3f02ef3d01ef3e02ee4201ef3e02ee3e01ef3e01ee3f01ee3f02ed4002ed4001ef3e02ee4002ee3f01ee3e,0,0,,,0,,,0,0,0,0,,0,1
1670,54:41.0,11,02900168044002ef3f00ee3d01ee4102ee4101ef3f02ee4102ee3f02ee4000ee3f01ee3f01ef3d02ee4100ee3f01ee4001ee3f01ef3e02ef3f01ee3e01ed4103ee3f00ee4001ee3e02ef3d01ee3f01ee3e,0,0,,,0,,,0,0,0,0,,0,1
1671,54:42.0,11,028801c0048001ee4002ef4102ee3f02ee3f01ef3f01ef3e01ef3e01ef3f02ef3f00ed4102ee3e01ef3c01ef3d01ee3f01ef3e02ee3d01ed3e02ef3d02ef3d02ef3d01ef3d01ed4101ef3f00ef3d01ee3f,0,0,,,0,,,0,0,0,0,,0,1
1672,54:43.0,11,02d001a0046801ee3f03ee3f01ee4001ef3f01ee3f02ef3e02ee3f01ee4003ee4100ee3f02ed4101ee4102ef3c03ef3d02ee3f01ee4101ee3e01ef3f01ed4001ee4001ef4001ed4101ef3f01ee3f00ef40,0,0,,,0,,,0,0,0,0,,0,1
1673,54:44.0,11,02b001a0048001ee3f02ee3f01ee3f01ef3f01ee4001ef3e01ee4102ef3f01ed4002ef3c02ee3f01f03c01ee3d02ed3e02ef3f01ef3f00ed4302f03d00ef3f02ef3f01ee3d02ef3e01ee4102ef4001ed42,0,0,,,0,,,0,0,0,0,,0,1
1674,54:45.0,11,02d001a0046801ee3f01ee4002ef3f01ef3e00ee3f02ef3d01ee3f02ef3f01ef3e00ee3f00ee3e00ee3f02ee3e01ee4102ee3f02ee3f03ee3f01ee4001ee3e03ee4001ee4102ee4100ee4001ed3f00ee3f,0,0,,,0,,,0,0,0,0,,0,1
1675,54:46.0,11,029001b0044002ef3d00ee3e00ee3e01ee3f01ee3f02ee4001ee3f02ed4203ed3e01ed4102ed3f00ee3e01ef3e01ef3e02ef3f02ee4101ee4201ee4001ee3f02ee4002ee4202ee3e02ee4002ee4103ef3c,0,0,,,0,,,0,0,0,0,,0,1
1676,54:47.0,11,02c801c0048802ee3f02ee3f01ef3f02ef3e01ee4102ed4202ee4101f04001ed4102ec4102f03e02ef3e02ef3e02ef3d02ed3e02ee3f01ee3f01ef4000ee3f01ef3f01ee3e02ee3f01ee4001ee3f02ee3d,0,0,,,0,,,0,0,0,0,,0,1
1677,54:48.0,11,02b00190048800ee4002ed3d02ee3f03ef3e01ed4101ee3f01ee3d01ef3f02ed4001ee3f01ee4100ef3d01ee3f01ee4002ee3e02ee3d00ee3f02ef3d01ef3f01ef4002ee3f01ef3f01ee3e02ee3f02ee41,0,0,,,0,,,0,0,0,0,,0,1
1678,54:49.0,11,02c00178047002ef3d02f03c02ef3e02ee4101ed4001ef3e01ef3e00ee3e02ef3c01ee4001ef3e01ee3d02ef3d02ef3f02ed3f01ee3f00ee3f02ee3f01ee3e02ee3f01ee3f01ef3c02ef3f01ee3f02ef3d,0,0,,,0,,,0,0,0,0,,0,1
1679,54:50.0,11,029001a8048001ee3f02ed4201ef4101ef3f01ee4101ee4202ef3e02ee3f01ed4101ed4102ef3f01ee4000ee3f02ef3d01ed4102ef3e01ee3f02ee3e02ee3f01ee3d00ef3e01ee4201ef3c01ee4101ee41,0,0,,,0,,,0,0,0,0,,0,1
1680,54:51.0,11,02d801a8048000ef3f01ee3f01ee3e01ef3d02ef3d01ef3e01ef3e02ee4203ee3e01ef3d01ee4001ee3f01ee3e02ee3e02ee4002ef4002ef3d01ee3f03ee3f01ee3f00ef3c02ee3e01ef3e01ee3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1681,54:52.0,11,02a001b8045802ef3c01ef3c01ef3f02ee4001ee3e02ef4201ee3d01ee3f02ef4101ef3e01ee4001ee3f02ef3e02ef3d01ef3f02ef4001ee4101ed4102ef4002ed3f02ef3e01ed3f02ed4001ee4000ef3f,0,0,,,0,,,0,0,0,0,,0,1
1682,54:53.0,11,02880150048802ee3e02ed4001ee3f02ee3d01ee4002ed3f02ee3f01ee3f01ee4101ed3e01ee3f02ef3f01ee3e02ee3e01ef3d01ee4101ee3e02ef4101ed4101ee4001ee3e01ee3f01ef3e00ee3e01ef3f,0,0,,,0,,,0,0,0,0,,0,1
1683,54:54.0,11,02c801b8044001ef3e02ee4002ef3e01ee3d02ef3f01ee3f01ef3c01ef3f01ef3f01ef3e01ee3f01ee3e03f03e01ef3e04ed3e01ef3e01ef3e00ef3e00ee3f01ef3d02ee3d02ef3e02ee3f01ee4003ed3e,0,0,,,0,,,0,0,0,0,,0,1
1684,54:55.0,11,02800160046001ef3d01ef3e02ef3e01ef3e02ef3e01ef3f01ef3e01ef3e01ee4101ef3d01ee3e02ef3d03ee3f01ee3e02ef3d01ee4002ed3f01ee3f00ef3d01ee3d01ee3f02ef3f02ef3e01ee4001ef3e,0,0,,,0,,,0,0,0,0,,0,1
1685,54:56.0,11,02c00188047002ef3d01ef3d02ee3e02ee4102ee3e02ee3f01ed4201ee3f01ef4002ee4001ef3d03ef3e01ee4001ef3c02ef3e02ef3d02ef3e02ee3f01ef3d01ef3e01ee4202ef3d01ee4002ef3e01ef3d,0,0,,,0,,,0,0,0,0,,0,1
1686,54:57.0,11,02f801a8048801ee3e01ed4100ee4000ee4101f03d01ee3f02ef3e01ef3f01ef3f01ee3f01ee4002f03d02ee3f02ef3e02ee4003ee3d00ef3e01ef3e02ee3f02ef3d02ee3f02ee3f03ee3d01ef4001ee3e,0,0,,,0,,,0,0,0,0,,0,1
1687,54:58.0,11,02d00188044801ee4202ee3f02ee3f02ee3f01ee4002ed3f01ee4001ee4100ee3e01ef3e01ee4000ee4102ee3e03ed3f03ee4002ef3e01ef3c03ed41ffee3f01ee4001ef3d02ee4002ef3e02ef3d02ed41,0,0,,,0,,,0,0,0,0,,0,1
1688,54:59.0,11,02a001b803f802f03e02ee3e02ef3e02ef3f01ef3e01ef3d02ef3d01ee3f02ee4101ed3f02ee3e02ee4001ef3e01ee3f01ef3e02ef3d01ef4002f03d01ef3d01ee4001ef4001ee4101ee3d02ef3e01ef3f,0,0,,,0,,,0,0,0,0,,0,1
1689,55:00.0,11,02b001a8040801ee3f02ef3e02ee3d02ed4001ee3f00ef3e02ee4002ee3e01ef3d00ee3e02ee4003ed3f01ef3f03ee3e01ee3e02ee3f02ef4001ef3e00ee3c01ee3f02ef3d02ef3f01ee3f01ef3f02ef3f,0,0,,,0,,,0,0,0,0,,0,1
1690,55:01.0,11,028001b0046801ee4002ee3f01ef3e01ef3e02ef3d01ee3f01ee4000ee4002ee3e02ef3c03ee3e00ee3e01ee3d01ef4001ee3f02ef3d02ef3d01ef3e00ee3e01ee3d02ef3d00ef4003ee3e01ef3f01ef3d,0,0,,,0,,,0,0,0,0,,0,1
1691,55:02.0,11,02a801b8047000ee3f02ee3f01ed3e01ef3d01ee4001ef3d01ef3d01ef3f02ee3f01ee4001ef4001ee3f01ee3f02ee3e02ef3d02ef3d02ed4002ee3f02ef3f01ee3f01ee3f01ee3f01ef3f01ee4101ee41,0,0,,,0,,,0,0,0,0,,0,1
1692,55:03.0,11,02d00140047802ed3f02ed4201ef3f02ee4002ee4102ef3d02ed3f01ee4002ee4001ee3d01ee4002ed4101ef3e01ee4101ee3f01ef3d01ef3d02ee3f01ef3f01ef3d02ee4002ee3f01ee4202ef3f01ee40,0,0,,,0,,,0,0,0,0,,0,1
1693,55:04.0,11,02d80170046802ef3d02ee3e02ef3f01ef3e02ee3f02ee3f02ee3f01ee4002ee4102ee3f01ee4002ef3d00f03f03ed4201ef3f01ee3e02ef3c00ee3f01ee4002ee4100ee3e02ee4002ee4000ee4002ee3e,0,0,,,0,,,0,0,0,0,,0,1
1694,55:05.0,11,02e00188045002ef3d02ee3e02ee3f00ee3f01ef3e01ee3d02ed3f02ee4002ee3d01ee4001f03d01ee3e01ee3f01ef3e01ef3d01ed4001ee3f00ee3f01ee4101ee3f02ef3d02ee3e02ee3f01ef3e02ef3e,0,0,,,0,,,0,0,0,0,,0,1
1695,55:06.0,11,02c801b0046802ef3e02ef3e02ef4201ee3f02ef3d01ef3d01ee3f01ee4102ee4101ee3f03ef3f01ef3d02ef4002ef3e01ee3e02ee3f03ed4003ee3f02ef3f01ed4001ef3e02ee4102ee3e01ef3e02ef3e,0,0,,,0,,,0,0,0,0,,0,1
1696,55:07.0,11,02a00180047801ef3e01ee3f01ee3e01ee4102ed4202ef3f02ee4101ee3e02ef3f02ed4302ee3e01f03e01ee3d01ef4002ef3d02ef3e01ee3e02ef3e02ef3e02ee3e01ee4001ee3f01ee3d03ef3c02f03f,0,0,,,0,,,0,0,0,0,,0,1
1697,55:08.0,11,02680170049801ef4100ee3f02ef3f01ef3f02ed4101ee4002f03f01ee3f01ef3e02ee3f01ee3d01ee3e01ef3f01ee3d02ef3f02ef3f01ef3f01ee4102ed4001ed4001ee4001ed3e03eb41ffee3d01ee40,0,0,,,0,,,0,0,0,0,,0,1
1698,55:09.0,11,02900180043001ee3f03ef3f01ee4001ef3e01ee3e01ee4101ee3e01ef3e01ee4000ee3f01ee3f03ee3effee3d01ef3d03ef3f01ef3d01ef3e02ee3f02ef3f02ee4002ef3c01ed4101f03f01ef3f02ee3f,0,0,,,0,,,0,0,0,0,,0,1
1699,55:10.0,11,02680188044801ed3f02ed3f01ef3d00ee3f01ee4001ef3d01ee4102ef3f01ef3e02ed4203ef4000ee3f01ee4101ee3f02ee3e02ef3e02ee3f01ee3e01ef3d01ee3f02ee3e01ee3e01ee3d01ee3e02ee3e,0,0,,,0,,,0,0,0,0,,0,1
1700,55:11.0,11,02900170047801f03e01ee4001ef3d01ee3f03ef3d02ee3f01ef4003ef3d01ee3e01ee3e01ee3e02f03e02ee4001ee4001ed4201ee4002ef3c01ee3c01ee4001ee3f02ef3f01ed4101ee3e01ed4001ed41,0,0,,,0,,,0,0,0,0,,0,1
1701,55:12.0,11,02a801a804a002ef3e02ef3e01ee4102ef3e01ef3f01ee4101ef3e01ee4001ef3e01ee3f02ee3f02ef4001ee4001ef3d02ef3d02ee3f01ef3d01ed4102ef3d01ef3d01ee3e01ee3e02ee4102f03e02ef3d,0,0,,,0,,,0,0,0,0,,0,1
1702,12:00.0,12,fe480308048805dc3e02e63c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3.2,14.34,,,0,,,0,0,794,9,,19.60784314,1
1703,12:01.0,12,fe6802d00438f9e43af9e63705e731ffe33902df410ceb3705e43a05ef36fde43f00e24210e73904e4370ae03208e63500d83f05e436fddd3d04eb3bfce63bf8db32fce33200dd4700e13c07e3360ae23a,4.2,14.42,,,47.45098039,,,0,0,997.5,12,,16.8627451,1
1704,12:02.0,12,fe6802d004d0fbe746fce93e02e43dffe13bfbe03efeed40fdec44f5e943f7e43800e64005e83b0de8440be23d04e737ffec3efceb48ffe83bfbe63d00ea4804e543f7df3701ec3d02e03903e83906e73d,4.8,14.42,,,49.01960784,,,0,0,1073.5,13,,17.25490196,1
1705,12:03.0,12,fea002c80420faf03ffae942ffe63cfcea44fde83e03e63ffbec3e01eb4406e843ffec43fce63a04e43503e13bffed39fde23f02ec4605e03606e63efbe13f02eb3c03e53bffe53900ee3cf9e938fae93a,4.1,14.12,,,32.15686275,,,0,0,1117.5,12,,16.07843137,1
1706,12:04.0,12,fd08024003d800ee3cffe740fde93bffe73406e73e08eb3a03ea46fff745fcee42fdf03dfbee4401f44100f24800f64202ee44fef24003f341f8f24300f04202f444ffef3cfbef42faef45fceb42feec3f,3.8,14.46,,,31.37254902,,,0,0,1155.5,9,,16.07843137,1
1707,12:05.0,12,fc9002e00388fcda3c05e73ffdef3c03ed4500ef3b01e845feef3efde944fcea41fde23b00e83cfde53bfdea3d02e43f01ea47ffea3f01e83f06e64001eb3f03ea42fdec41faea40fce93ffcef44faeb40,3.7,14.46,,,79.60784314,,,0,0,1297.5,8,,21.96078431,1
1708,12:06.0,12,fda003b80400ffe83d00e135ffe93b04ea4506e94009e64104eb3e04e94005e64403ee3802eb3d04e73e01ec3d00e73d02ed3e03e34002d24109f33cfee74701ee3a0ae53709e741f8e640fee53d04f439,2.8,14.46,,,61.56862745,,,0,0,1519.5,8,,21.96078431,1
1709,12:07.0,12,fe48034003f005e43d00e744f8e138fee83ffde340ffe940fde43c05e23b0ae44007e43a00e73effe33906e13c08e1380ee53b08da330ae534f6e143f8e03dfee140f7e837f9da4800f24109e03c01ea44,3.4,14.4,,,91.37254902,,,0,0,1058.5,12,,20,1
1710,12:08.0,12,fe5002a00438fde34502ef3f02dd37ffef41f7eb4efeeb47fdf541fde746fccf34ffe036fcd43c06dc3700d93ef4e13c0ad33c06d8370ce04504df3707e13d0fd5380fda350ad6380ee03105da3209e93f,4.6,14.42,,,0,,,0,0,1349.5,12,,23.52941176,1
1711,12:09.0,12,fe6002c8045018e13713e737fcea48feeb43ffea3310dc3507d63508d53312e43705da4204dd3110dc3f05da3a13ea450de63804e1310ee1380ee84000df4501f33907ed4303e646fae43af3d73effe239,5.8,14.48,,,55.68627451,,,0,0,1349.5,16,,25.09803922,1
1712,12:10.0,12,fdc002f0045803ee3e01e840fae140feea32f6d739fddf4005e53309d93c0dd93903d43b02e34007de3206d63d07d83d0bd83a07dc4202e42e07d63006d9300fe0370de03808db4c01e03305e02c14dc39,7.2,14.42,,,55.68627451,,,0,0,1677,20,,18.82352941,1
1713,12:11.0,12,fde802a0050807d8460efb37f6e44300eb44f9e444f8ea3ffae63a01e23ffade38fee93bfbde4103ee3ffad9480ae33c09e64407e53e05e23f05e235f5e83f04e84103e83806e23e09ef3a04e94706ea43,8.3,14.5,,,20.78431373,,,0,0,1710.5,21,,16.47058824,1
1714,12:12.0,12,fe100300041807fe3a05e43e04e63b03eb4204e23f03ee44fde83af8e742fef13b05e63604e0390fed3f0ae33b03ea420aeb4504e94001e43604ea3f09e441f9e740fceb43fbe24807ee3f08e5420df132,8.9,14.36,,,28.62745098,,,0,0,1530,20,,18.43137255,1
1715,12:13.0,12,fe1802d8040002d9380af63503ce49120736facb46fdf43501dd47ffee3206e64406ed40fee03c08f0370ce34508e637fcf347f4da3f01df450afe3d10d9470cf73811e04916f5370fe84008ee2c08dd42,9.3,14.36,,,43.92156863,,,0,0,1382,19,,20,1
1716,12:14.0,12,fed002d00448f4e24408e43a0de64510e84108ed4bfbed4714e83e10e13f09f836fee13a0df343fedf3d04da410af03601d943ffea4404e147f2e34401e034fee53c03e84200e73b06f52effe13f05fe35,8.9,14.3,,,0,,,0,0,1061,20,,22.35294118,1
1717,12:15.0,12,fde8031804480fec43e6e133fcf1450cdd40fff140fded4bfee64703e93d0de23212dc4e05fd220ddb3f04fe47f3dc4df3eb31fdd227eceb3afcec48f4e8400ad647f9ff4feacb5afc0439eae530f2ea45,9.8,14.5,,,0,,,0,0,1098,21,,23.1372549,1
1718,12:16.0,12,fe5802c003f009d83dfeed46ffe840fcdf420aec35efe93dfbec31f4e539f6ef3fffeb3405d43a03e536f4d940fbee3901f33c08e04cfcea3aece24ceaed2cedd440ffe639fdda3af4e22e10e445f4f341,10,14.36,,,0,,,0,0,1215.5,23,,24.31372549,1
1719,12:17.0,12,fe6802f80418fbed480fe643ffe34a0ce843edf84101ff0dedb372152e1906ad5c0a1c39fbc44afbff3c24d74d0bef5002e352f9ef3500cb3c18f2310cd23e00ec31fccd3706e74005d2410eee3c07dd4e,11,14.36,,,66.2745098,,,0,0,1292.5,25,,24.31372549,1
1720,12:18.0,12,fe580320045004e93c0aef3c06ee3708e73900f02ff0e032ffdf45ffef3e00d63cf5e833fbd53a0ad72efedb3e0ede4506e23613f13d0edf3810e23dfde83e04e835fee63701e43cf7e639f8e43c04e03e,12,14.46,,,38.43137255,,,0,0,1261.5,25,,17.64705882,1
1721,12:19.0,12,fe480308047804032dfad846f7eb46ffea3604e93efde03f07e63602f03df8e542f2f04007e6410de33cfdee3b00e64403f441ffed3d0ce63cf8f144f8df3901f343ffe03700fb3cfdf347f5dc3b01f443,12.2,14.42,,,54.90196078,,,0,0,1094,25,,17.64705882,1
1722,12:20.0,12,fe1002f003d00ef0430ce93909ee4204ef36ffe33d02f13d00e84806e84005e83e02f04403f13804df4707fd30fce73efcef3a0af33df9e33afef73a05e43e07ec45eefc4205de3701f33e0e053403d555,12.5,14.34,,,50.19607843,,,0,0,1094,22,,18.03921569,1
1723,12:21.0,12,fdf802c003f807fa44f3eb4008f63df2e745feea33f4df3f02ee39fbec3aebd93c02eb3f09f04303f838f6de44f6f83b03ff2afedc41fb0839eecc3910fa400dee3e0cec4d11ed4519f638ffdd41ffe14e,11.7,14.32,,,50.19607843,,,0,0,1165.5,20,,18.43137255,1
1724,12:22.0,12,fd8802c003a802e738ffef4204f74500f04701ea3b0de746fc0343f2df3ffbf438fbdb4406f54002f545fdf33cf3e731fff24009ec4ffff74605e93ef8e93cfeed3a01f44700f944fce94305e73603f44c,10.1,14.22,,,45.09803922,,,0,0,1179.5,15,,18.43137255,1
1725,12:23.0,12,fd780228037000ea4109fb66fefe4afde942f8f133f8e63d04f946feeb4cfdf03ffeeb3ef5ec3cfbe84709f644f7ec46fdf64ef6ef3e06f33dffeb49fdf63cf7e54007f03f02ef4001ec3c0aeb4807e644,8.3,14.14,,,51.37254902,,,0,0,1110,11,,18.03921569,1
1726,12:24.0,12,fde802b003d802e93bffdd3efeec4efbf03bffeb46fcef4008e83713ea420ce73906e53f0ce73900e44103f33d02e94104ed4101eb4700ee3a0aea40ffe43804e83a08e23801e03b05e64103e93d05e63f,7.2,14.14,,,58.43137255,,,0,0,1078.5,10,,18.03921569,1
1727,12:25.0,12,fe70027003f00be93b04e33ff3be6a130d1bf8b93815230619dd5c211b300eb24a0d221efbac68040b30fcdc4f05f13cffe54401ea3e09ed4206e540ffe94500ee3305e73bfaea3b07e93a08f141fce845,5.9,14.38,,,44.70588235,,,0,0,1086.5,9,,17.64705882,1
1728,12:26.0,12,fde002c803a802f13900eb3f07e93421fa4412de3e04f836ffe13402e935fee54100e74202ee4904ea4507ee4403ec3e02e53d03e83b04e33708ea3a01ef3dfee83d05ed3b02e53c04f04007e13d0de63a,5,14.46,,,49.01960784,,,0,0,1381,9,,18.43137255,1
1729,12:27.0,12,fdd002d803e802e2320bda3d09ef3f02f13cffe33d02f04103ec4103ee4704e54406e63f0be53a00df3bfedc3cf8e23901dc3e08dc3605dd3906e23d0bea3f08e34003ea3d09e64503f44404e945fee642,4.6,14.34,,,76.47058824,,,0,0,1716,10,,25.49019608,1
1730,12:28.0,12,fd90029804100bf2350ace3f06e13c09db3700e545f8e13800dd4d0ce73e02d539fce134fce53ff9e14306f33ff9e02f12eb32ffed340ae45aeac95008e82cf4d85cecd848f9e941f6df36fde63902e22d,5.4,14.4,,,67.45098039,,,0,0,2198,14,,25.49019608,1
